id_subsistena;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2023-02-21 00:00:00;27219.52734375;2294.63598632;6.50000000;1.88499999;39072.83800000;-9550.28899999
S;SUL;2023-02-21 00:00:00;6950.93994140;756.39300537;451.60800170;1.00000000;10592.50700000;-2432.56599999
NE;NORDESTE;2023-02-21 01:00:00;3665.69506835;553.85601806;14137.27148437;1.05999994;11639.11700000;6718.76500000
N;NORTE;2023-02-21 01:00:00;10714.39160156;897.10699462;0E-8;0E-8;6351.88200000;5259.61699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 01:00:00;46635.48500000;4498.75800000;14522.93600000;3.97400000;65541.81000000;119.34000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 01:00:00;26335.13085937;2305.66601562;6.00000000;1.91400003;37475.89699999;-8827.18600000
S;SUL;2023-02-21 01:00:00;5920.26708984;742.12902832;379.66500854;1.00000000;10074.91299999;-3031.85200000
NE;NORDESTE;2023-02-21 02:00:00;3358.50708007;561.22698974;14160.87402343;1.05799996;11400.70099999;6680.96500000
N;NORTE;2023-02-21 02:00:00;11006.98437500;901.60900878;0E-8;0E-8;6285.44799999;5623.14500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 02:00:00;44982.15800000;4525.01600000;14476.55300000;3.93700000;63868.31000000;119.36000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 02:00:00;25905.36132812;2324.32202148;5.50000000;1.87899994;36390.52299999;-8153.46100000
S;SUL;2023-02-21 02:00:00;4711.30615234;737.85797119;310.17898559;1.00000000;9791.63500000;-4031.29200000
NE;NORDESTE;2023-02-21 03:00:00;3101.61108398;555.16998291;14224.31054687;1.05599999;11219.48600000;6662.66200000
N;NORTE;2023-02-21 03:00:00;11022.42871093;897.50897216;0E-8;0E-8;6205.87400000;5714.06399999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 03:00:00;43948.05100000;4517.53700000;14472.98200000;3.83500000;62813.09000000;129.32000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 03:00:00;25679.16992187;2320.58203125;5.00000000;1.77900004;35746.86400000;-7740.33300000
S;SUL;2023-02-21 03:00:00;4144.84082031;744.27600097;243.67100524;1.00000000;9640.86500000;-4507.07700000
NE;NORDESTE;2023-02-21 04:00:00;3112.35107421;551.54998779;14614.56640625;1.05799996;11153.10800000;7126.41700000
N;NORTE;2023-02-21 04:00:00;10502.08203125;899.46997070;0E-8;0E-8;6151.51600000;5250.03600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 04:00:00;43284.71700000;4527.51000000;14860.67900000;3.37700000;62522.60000000;153.68000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 04:00:00;25606.64843750;2327.70190429;5.00000000;1.81900000;35557.97700000;-7616.80699999
S;SUL;2023-02-21 04:00:00;4063.63500976;748.78802490;241.11300659;0.50000000;9659.99900000;-4605.96300000
NE;NORDESTE;2023-02-21 05:00:00;3109.09497070;550.87200927;14723.81835937;7.39900016;10877.11899999;7514.06500000
N;NORTE;2023-02-21 05:00:00;10625.86816406;895.74499511;0E-8;0E-8;6150.86400000;5370.74900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 05:00:00;43473.61100000;4515.51900000;14990.09000000;10.44700000;62780.25000000;209.42000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 05:00:00;25704.13281250;2320.48901367;4.50000000;3.04800009;35712.59299999;-7680.42300000
S;SUL;2023-02-21 05:00:00;4034.51489257;748.41302490;261.77200317;0E-8;10039.67299999;-4994.97300000
NE;NORDESTE;2023-02-21 06:00:00;3093.08105468;557.26202392;15017.26171875;357.12100219;10062.64399999;8962.08200000
N;NORTE;2023-02-21 06:00:00;9714.90429687;896.05999755;0E-8;1.00000000;5886.25799999;4725.70600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 06:00:00;41333.39800000;4527.83800000;15286.07500000;639.26200000;61561.00000000;225.57000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 06:00:00;25126.26367187;2317.60693359;4.00000000;281.14099121;35267.26999999;-7538.25800000
S;SUL;2023-02-21 06:00:00;3399.14892578;756.90899658;264.81298828;0E-8;10344.82800000;-5923.95699999
NE;NORDESTE;2023-02-21 07:00:00;2981.47998046;557.91198730;15527.19042968;1371.58105468;9530.81000000;10907.35299999
N;NORTE;2023-02-21 07:00:00;8090.13476562;890.71398925;0E-8;2.50000000;5614.00299999;3369.34599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 07:00:00;39081.03700000;4526.11700000;15789.75900000;2515.26200000;61572.61000000;339.57000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 07:00:00;24900.66992187;2315.45190429;4.50000000;1140.18103027;35544.33600000;-7183.53400000
S;SUL;2023-02-21 07:00:00;3108.75292968;762.03900146;258.06900024;1.00000000;10883.45799999;-6753.59700000
NE;NORDESTE;2023-02-21 08:00:00;2618.14111328;550.95800781;15415.95019531;2463.87988281;9274.48100000;11774.44800000
N;NORTE;2023-02-21 08:00:00;7005.08398437;893.74200439;0E-8;3.00000000;5469.96800000;2431.85800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 08:00:00;38273.20800000;4507.50600000;15611.51800000;4009.90200000;61901.98000000;500.15000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 08:00:00;25493.74609375;2299.60888671;5.00000000;1540.02294921;36066.18299999;-6727.80500000
S;SUL;2023-02-21 08:00:00;3156.23706054;763.19702148;190.56799316;2.99900007;11091.35099999;-6978.35000000
NE;NORDESTE;2023-02-21 09:00:00;2518.56396484;555.14898681;14672.26855468;3186.28002929;9121.89900000;11810.36300000
N;NORTE;2023-02-21 09:00:00;6462.91406250;899.75500488;0E-8;3.50000000;5355.95599999;2010.21300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 09:00:00;37833.51200000;4505.63000000;14842.15000000;4999.06300000;61680.23000000;500.13000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 09:00:00;25926.61132812;2308.49194335;5.00000000;1805.28295898;36227.03000000;-6181.64400000
S;SUL;2023-02-21 09:00:00;2925.42309570;742.23400878;164.88099670;4.00000000;10975.34399999;-7138.80600000
NE;NORDESTE;2023-02-21 10:00:00;2549.08398437;553.19598388;14380.37597656;2842.49902343;8931.93699999;11393.21800000
N;NORTE;2023-02-21 10:00:00;6445.29980468;905.17901611;1.98199999;4.00000000;5298.47200000;2057.98899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 10:00:00;38104.17000000;4492.49100000;14537.42800000;4855.48800000;61489.52000000;500.06000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 10:00:00;26241.14648437;2302.89990234;5.00000000;2004.98901367;36228.13699999;-5674.10099999
S;SUL;2023-02-21 10:00:00;2868.63891601;731.21600341;150.07000732;4.00000000;11030.96899999;-7277.04400000
NE;NORDESTE;2023-02-21 11:00:00;2675.50000000;544.74102783;13975.00390625;3035.37792968;9007.85899999;11222.76399999
N;NORTE;2023-02-21 11:00:00;6488.78906250;905.49700927;54.47800064;4.00000000;5194.90399999;2257.86000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 11:00:00;38423.39400000;4480.48800000;14242.73400000;5140.53800000;61786.97000000;500.18000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 11:00:00;26392.58593750;2302.94189453;5.50000000;2097.15991210;36675.43400000;-5877.24600000
S;SUL;2023-02-21 11:00:00;2866.51904296;727.30798339;207.75199890;4.00000000;10908.77500000;-7103.19600000
NE;NORDESTE;2023-02-21 12:00:00;2704.33911132;549.41400146;13153.14648437;2940.61010742;8999.19800000;10348.31100000
N;NORTE;2023-02-21 12:00:00;6933.26513671;904.68597412;78.03600311;4.00000000;5252.25799999;2667.72899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 12:00:00;38476.11400000;4490.34500000;13509.99200000;5031.93400000;61008.22000000;500.17000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 12:00:00;26429.44921875;2310.85693359;6.00000000;2083.32397460;36783.56600000;-5953.93500000
S;SUL;2023-02-21 12:00:00;2409.06005859;725.38800048;272.80999755;4.00000000;9973.19299999;-6561.93499999
NE;NORDESTE;2023-02-21 13:00:00;3215.45703125;569.83599853;12821.48535156;3124.92993164;9231.48000000;10500.22799999
N;NORTE;2023-02-21 13:00:00;7501.65283203;904.39898681;181.31199645;4.00000000;5374.98799999;3216.37600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 13:00:00;40257.90700000;4516.75600000;13322.40200000;5013.41300000;62610.32000000;500.16000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 13:00:00;27043.67578125;2305.51611328;6.00000000;1880.48303222;37648.79800000;-6413.12299999
S;SUL;2023-02-21 13:00:00;2497.12109375;737.00500488;313.60501098;4.00000000;10355.05300000;-6803.32200000
NE;NORDESTE;2023-02-21 14:00:00;3497.32299804;585.37200927;12900.08886718;3058.19604492;9565.33900000;10475.64100000
N;NORTE;2023-02-21 14:00:00;8037.55712890;899.77801513;211.84199523;3.00000000;5570.68600000;3581.49100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 14:00:00;42044.67800000;4520.00700000;13497.12500000;4748.95700000;64310.49000000;500.28000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 14:00:00;27433.56445312;2286.24194335;6.50000000;1684.76098632;38343.47200000;-6932.40500000
S;SUL;2023-02-21 14:00:00;3076.23388671;748.61499023;378.69400024;3.00000000;10830.98900000;-6624.44600000
NE;NORDESTE;2023-02-21 15:00:00;3683.83300781;588.13500976;13137.71972656;2901.04907226;10078.49400000;10232.24300000
N;NORTE;2023-02-21 15:00:00;8703.20507812;907.07501220;302.60198974;2.50000000;5741.41200000;4173.96999999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 15:00:00;44038.14200000;4501.72200000;13877.15500000;4648.88200000;66565.67000000;500.23000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 15:00:00;27189.23242187;2267.52587890;7.00000000;1742.83300781;39452.81200000;-8246.21999999
S;SUL;2023-02-21 15:00:00;4461.87109375;738.98602294;429.83300781;2.50000000;11292.95200000;-5659.76200000
NE;NORDESTE;2023-02-21 16:00:00;4303.71777343;582.48101806;12774.09667968;2221.13891601;10645.19199999;9236.24300000
N;NORTE;2023-02-21 16:00:00;9703.97363281;910.94702148;309.13000488;1.50000000;5868.42700000;5057.12400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 16:00:00;47907.19000000;4500.73700000;13562.41000000;3652.26500000;69122.23000000;500.37000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 16:00:00;26901.82031250;2272.74707031;7.00000000;1428.62597656;40636.48000000;-10026.28600000
S;SUL;2023-02-21 16:00:00;6997.67675781;734.56201171;472.18301391;1.00000000;11972.13199999;-3766.71000000
NE;NORDESTE;2023-02-21 17:00:00;4952.19824218;570.81597900;12264.45800781;738.44000244;11079.18099999;7446.73099999
N;NORTE;2023-02-21 17:00:00;11372.74218750;906.87298583;350.52398681;0.50000000;6007.08699999;6623.55200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 17:00:00;52766.47800000;4488.99100000;13175.21300000;1396.33800000;71326.59000000;500.43000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 17:00:00;28003.94921875;2267.29589843;7.00000000;656.39801025;41781.05599999;-10846.41200000
S;SUL;2023-02-21 17:00:00;8437.58789062;744.00598144;553.23101806;1.00000000;12459.26799999;-2723.44300000
NE;NORDESTE;2023-02-21 18:00:00;5644.22998046;574.43499755;12796.19433593;14.00199985;12138.04699999;6890.81400000
N;NORTE;2023-02-21 18:00:00;13200.36230468;903.73797607;229.86500549;0E-8;6208.99099999;8124.97400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 18:00:00;58130.14200000;4500.51100000;13678.17900000;98.88000000;75497.04000000;910.67000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 18:00:00;29482.14257812;2269.53295898;7.00000000;83.87799835;44257.45199999;-12414.89900000
S;SUL;2023-02-21 18:00:00;9803.40820312;752.80499267;645.11999511;1.00000000;12892.55100000;-1690.21800000
NE;NORDESTE;2023-02-21 19:00:00;5339.47998046;577.39202880;13797.25292968;1.21899998;12328.10000000;7387.24400000
N;NORTE;2023-02-21 19:00:00;13416.09179687;905.27600097;149.55799865;0E-8;6413.05900000;8057.86700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 19:00:00;61829.91000000;4491.82600000;14566.84800000;5.06100000;79893.29000000;1000.35000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 19:00:00;31593.24804687;2274.51806640;8.00000000;2.84200000;46852.54299999;-12973.93500000
S;SUL;2023-02-21 19:00:00;11481.08984375;734.64001464;612.03698730;1.00000000;14299.58999999;-1470.82299999
NE;NORDESTE;2023-02-21 20:00:00;4823.51806640;574.41198730;14338.28222656;1.97699999;12345.21699999;7392.97200000
N;NORTE;2023-02-21 20:00:00;12996.07910156;906.32299804;198.33200073;0E-8;6513.58600000;7587.14800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 20:00:00;60288.20000000;4495.87800000;15111.80900000;5.25200000;78900.83000000;1000.31000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 20:00:00;30600.78710937;2277.24096679;8.00000000;2.27500009;45909.89500000;-13021.59099999
S;SUL;2023-02-21 20:00:00;11867.81542968;737.90197753;567.19500732;1.00000000;14132.13400000;-958.22200000
NE;NORDESTE;2023-02-21 21:00:00;4396.58886718;567.37500000;14882.89257812;1.57700002;12722.23099999;7126.20300000
N;NORTE;2023-02-21 21:00:00;12755.32128906;906.94000244;278.99398803;0E-8;6678.42300000;7262.83200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 21:00:00;58491.84400000;4498.52700000;15651.29000000;4.81000000;77646.08000000;1000.39000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 21:00:00;29353.76367187;2290.20190429;7.50000000;2.23300004;44578.23500000;-12924.53699999
S;SUL;2023-02-21 21:00:00;11986.17089843;734.01000976;481.90301513;1.00000000;13667.19199999;-464.10800000
NE;NORDESTE;2023-02-21 22:00:00;4324.42578125;577.39202880;14508.07714843;1.21599996;12831.36099999;6579.75000000
N;NORTE;2023-02-21 22:00:00;13609.24218750;898.79797363;306.94799804;0E-8;6832.01800000;7982.97000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 22:00:00;56873.55000000;4478.70300000;15229.45400000;4.44700000;75664.99000000;921.16000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 22:00:00;28529.61914062;2271.24291992;7.00000000;2.23099994;43048.43200000;-12238.33900000
S;SUL;2023-02-21 22:00:00;10410.26269531;731.27001953;407.42898559;1.00000000;12953.18200000;-1403.21999999
NE;NORDESTE;2023-02-21 23:00:00;3985.93896484;580.22399902;14697.47753906;1.20599997;12618.12099999;6646.72600000
N;NORTE;2023-02-21 23:00:00;13351.62988281;902.32800292;305.86199951;0E-8;6799.03899999;7760.78099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-21 23:00:00;53000.67500000;4509.24500000;15411.92900000;4.42600000;72336.44000000;589.84000000
SE;SUDESTE/CENTRO-OESTE;2023-02-21 23:00:00;27326.74218750;2279.92211914;7.00000000;2.22000002;40909.76999999;-11293.88499999
S;SUL;2023-02-21 23:00:00;8336.36328125;746.77099609;401.58898925;1.00000000;12009.50600000;-2523.78300000
NE;NORDESTE;2023-02-22 00:00:00;3735.88696289;580.95800781;13754.40527343;1.22099995;12181.11000000;5891.36100000
N;NORTE;2023-02-22 00:00:00;12424.47070312;906.56701660;216.40800476;0E-8;6526.61199999;7020.83400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 00:00:00;49947.48200000;4526.78600000;14376.55100000;4.43200000;68832.33000000;22.93000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 00:00:00;27191.99414062;2279.50097656;6.50000000;2.21099996;38976.18299999;-9495.97699999
S;SUL;2023-02-22 00:00:00;6595.12988281;759.76000976;399.23800659;1.00000000;11148.42000000;-3393.29200000
NE;NORDESTE;2023-02-22 01:00:00;3619.39599609;578.40502929;12605.57617187;1.23800003;11851.06000000;4953.55500000
N;NORTE;2023-02-22 01:00:00;12136.37792968;903.76397705;179.73599243;0E-8;6560.27400000;6659.60399999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 01:00:00;48458.20700000;4514.20300000;13185.96300000;4.46100000;66162.83000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2023-02-22 01:00:00;27389.74218750;2283.88403320;6.00000000;2.22300004;37188.46300000;-7506.61400000
S;SUL;2023-02-22 01:00:00;5312.69091796;748.15002441;394.65100097;1.00000000;10563.03699999;-4106.54500000
NE;NORDESTE;2023-02-22 02:00:00;3359.76000976;573.13598632;12444.49902343;1.24699997;11700.84300000;4677.79900000
N;NORTE;2023-02-22 02:00:00;12150.03027343;901.77197265;205.30099487;0E-8;6366.75300000;6890.34999999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 02:00:00;46898.60200000;4523.01900000;13015.27100000;4.60300000;64441.50000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2023-02-22 02:00:00;27476.97070312;2295.40698242;5.50000000;2.35599994;36156.85600000;-6376.62299999
S;SUL;2023-02-22 02:00:00;3911.84204101;752.70397949;359.97100830;1.00000000;10217.04300000;-5191.52600000
NE;NORDESTE;2023-02-22 03:00:00;3171.51391601;570.55297851;11595.45410156;1.23399996;11516.64799999;3822.10700000
N;NORTE;2023-02-22 03:00:00;12199.21875000;905.34497070;257.85998535;0E-8;6230.52300000;7131.90100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 03:00:00;46734.68800000;4532.54200000;12129.46100000;4.46600000;63401.16000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2023-02-22 03:00:00;27814.18945312;2303.91796875;5.00000000;2.23200011;35582.00199999;-5456.66299999
S;SUL;2023-02-22 03:00:00;3549.76611328;752.72601318;271.14700317;1.00000000;10071.98400000;-5497.34500000
NE;NORDESTE;2023-02-22 04:00:00;3187.07202148;565.34002685;10834.50488281;1.23699998;11421.72700000;3166.42700000
N;NORTE;2023-02-22 04:00:00;12504.21289062;908.85998535;209.52600097;0E-8;6197.31700000;7425.28200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 04:00:00;47446.23400000;4532.38300000;11289.14000000;3.96800000;63271.73000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2023-02-22 04:00:00;28019.62695312;2307.70190429;5.00000000;2.23099994;35562.07499999;-5227.51599999
S;SUL;2023-02-22 04:00:00;3735.32299804;750.48101806;240.10899353;0.50000000;10090.60600000;-5364.19300000
NE;NORDESTE;2023-02-22 05:00:00;3159.76000976;564.84497070;10533.77343750;8.40900039;11093.92600000;3172.86100000
N;NORTE;2023-02-22 05:00:00;13067.73632812;905.11700439;212.30499267;0E-8;6221.74299999;7963.41499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 05:00:00;48792.34300000;4526.64400000;10960.65800000;11.72900000;64291.37000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2023-02-22 05:00:00;28890.55468750;2298.46411132;4.50000000;3.31999993;36352.22599999;-5155.38800000
S;SUL;2023-02-22 05:00:00;3674.29296875;758.21801757;210.08000183;0E-8;10623.47899999;-5980.88800000
NE;NORDESTE;2023-02-22 06:00:00;3166.90698242;574.97698974;10285.98339843;525.04400634;10435.85900000;4117.05199999
N;NORTE;2023-02-22 06:00:00;12736.02734375;909.43701171;238.27200317;1.00000000;6036.65200000;7848.08400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 06:00:00;48569.92300000;4546.11900000;10707.03000000;786.23800000;64523.29000000;86.02000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 06:00:00;29068.58007812;2308.73291015;4.00000000;260.19400024;36820.72200000;-5179.21500000
S;SUL;2023-02-22 06:00:00;3598.40893554;752.97198486;178.77499389;0E-8;11230.05900000;-6699.90300000
NE;NORDESTE;2023-02-22 07:00:00;3376.57495117;574.85101318;10008.91503906;2175.74902343;10400.84200000;5735.24799999
N;NORTE;2023-02-22 07:00:00;12548.77148437;911.57897949;186.08599853;2.50000000;5818.99000000;7829.94600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 07:00:00;49052.30400000;4536.05600000;10370.23200000;3333.20900000;66716.18000000;575.63000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 07:00:00;29036.91796875;2313.95190429;4.50000000;1153.95996093;38377.93900000;-5868.61000000
S;SUL;2023-02-22 07:00:00;4090.04101562;735.67401123;170.73100280;1.00000000;12118.40499999;-7120.95900000
NE;NORDESTE;2023-02-22 08:00:00;3459.23706054;561.37701416;9961.15722656;3103.23291015;10457.54800000;6627.45600000
N;NORTE;2023-02-22 08:00:00;11851.33203125;834.80499267;348.57000732;3.00000000;5786.68999999;7251.01700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 08:00:00;49410.04700000;4445.07800000;10464.41900000;4923.41600000;68165.57000000;1077.39000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 08:00:00;29042.58398437;2317.62988281;5.00000000;1814.18298339;39457.55799999;-6278.16100000
S;SUL;2023-02-22 08:00:00;5056.89404296;731.26599121;149.69200134;3.00000000;12463.77700000;-6522.92500000
NE;NORDESTE;2023-02-22 09:00:00;3449.52294921;579.71301269;9670.39160156;3388.33007812;10164.29599999;6923.66200000
N;NORTE;2023-02-22 09:00:00;10623.41503906;801.73699951;206.63600158;3.50000000;5707.35399999;5927.93400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 09:00:00;49263.90000000;4435.06300000;10059.18800000;5497.13500000;67678.44000000;1576.85000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 09:00:00;29302.64062500;2317.29907226;5.00000000;2101.30493164;39671.27100000;-5945.02600000
S;SUL;2023-02-22 09:00:00;5888.32080078;736.31402587;177.16000366;4.00000000;12135.51400000;-5329.71900000
NE;NORDESTE;2023-02-22 10:00:00;3462.52197265;587.92498779;8843.28222656;3410.92309570;10185.10299999;6119.54900000
N;NORTE;2023-02-22 10:00:00;11049.61425781;806.38702392;117.86299896;4.00000000;5650.00999999;6327.85400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 10:00:00;50657.46400000;4439.25800000;9152.72000000;5636.82200000;68236.34000000;1649.92000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 10:00:00;28445.09375000;2309.86401367;5.00000000;2217.89892578;40098.27800000;-7120.42200000
S;SUL;2023-02-22 10:00:00;7700.23486328;735.08197021;186.57499694;4.00000000;12302.95100000;-3677.05900000
NE;NORDESTE;2023-02-22 11:00:00;3445.68090820;572.34698486;8212.60351562;3352.42089843;10237.55100000;5345.50199999
N;NORTE;2023-02-22 11:00:00;12494.74023437;800.08697509;90.20999908;4.00000000;5691.82299999;7697.21400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-02-22 11:00:00;52129.22100000;4484.80900000;8585.79100000;5549.72200000;69099.52000000;1650.02000000
SE;SUDESTE/CENTRO-OESTE;2023-02-22 11:00:00;28743.50781250;2318.43896484;5.50000000;2189.30102539;40753.90500000;-7497.15800000
